2017-02-06T15:05:05.3437500Z|Program_Name_Running|NIST_MTC_CRADA_BOX_REV-A_OP1.NC
2017-02-06T15:15:14.9218750Z|Block_Number|5214
2017-02-06T15:15:14.9375000Z|Feed_Rate|39.7333333333333
2017-02-06T15:15:15.0937500Z|Block_Number|5220
2017-02-06T15:15:15.1250000Z|Feed_Rate|35.1333333333333
2017-02-06T15:15:15.2812500Z|Feed_Rate|49.6
2017-02-06T15:15:15.3125000Z|Program_Runtime_Seconds|610
2017-02-06T15:15:15.4375000Z|Feed_Rate|63.5
2017-02-06T15:15:16.3281250Z|Program_Runtime_Seconds|611
2017-02-06T15:15:17.3906250Z|Feed_Rate|58.25
2017-02-06T15:15:17.4218750Z|Program_Runtime_Seconds|612
2017-02-06T15:15:17.5625000Z|Block_Number|5228
2017-02-06T15:15:17.5781250Z|Feed_Rate|44.1333333333333
2017-02-06T15:15:17.7656250Z|Block_Number|5230
2017-02-06T15:15:17.7812500Z|Feed_Rate|44.15
2017-02-06T15:15:17.9531250Z|Block_Number|5238
2017-02-06T15:15:17.9687500Z|Feed_Rate|33.1166666666667
2017-02-06T15:15:18.1250000Z|Feed_Rate|63.5
2017-02-06T15:15:18.2812500Z|Program_Runtime_Seconds|613
2017-02-06T15:15:18.7500000Z|Block_Number|5239
2017-02-06T15:15:19.2187500Z|Program_Runtime_Seconds|614
2017-02-06T15:15:19.5468750Z|Block_Number|5241
2017-02-06T15:15:19.5781250Z|Feed_Rate|38.6833333333333
2017-02-06T15:15:19.7187500Z|Block_Number|5248
2017-02-06T15:15:19.7343750Z|Feed_Rate|44.8666666666667
2017-02-06T15:15:19.9218750Z|Block_Number|5255
2017-02-06T15:15:19.9375000Z|Feed_Rate|38.7833333333333
2017-02-06T15:15:20.0937500Z|Block_Number|5257
2017-02-06T15:15:20.1250000Z|Feed_Rate|49.1
2017-02-06T15:15:20.2812500Z|Feed_Rate|63.3333333333333
2017-02-06T15:15:20.2968750Z|Program_Runtime_Seconds|615
2017-02-06T15:15:20.4375000Z|Feed_Rate|63.5
2017-02-06T15:15:21.2343750Z|Program_Runtime_Seconds|616
2017-02-06T15:15:21.5468750Z|Block_Number|5258
2017-02-06T15:15:22.3125000Z|Program_Runtime_Seconds|617
2017-02-06T15:15:22.5000000Z|Block_Number|5261
2017-02-06T15:15:22.5312500Z|Feed_Rate|63.35
2017-02-06T15:15:22.6718750Z|Block_Number|5262
2017-02-06T15:15:22.6875000Z|Feed_Rate|63.4166666666667
2017-02-06T15:15:22.8281250Z|Feed_Rate|63.5
2017-02-06T15:15:23.2968750Z|Program_Runtime_Seconds|618
2017-02-06T15:15:24.2656250Z|Block_Number|5263
2017-02-06T15:15:24.2656250Z|Feed_Rate|63.35
2017-02-06T15:15:24.2968750Z|Program_Runtime_Seconds|619
2017-02-06T15:15:24.4218750Z|Block_Number|5266
2017-02-06T15:15:24.4375000Z|Feed_Rate|63.4
2017-02-06T15:15:24.5781250Z|Feed_Rate|63.4666666666667
2017-02-06T15:15:24.7343750Z|Feed_Rate|63.5
2017-02-06T15:15:25.1718750Z|Program_Runtime_Seconds|620
2017-02-06T15:15:26.2500000Z|Program_Runtime_Seconds|621
2017-02-06T15:15:26.9062500Z|Block_Number|5269
2017-02-06T15:15:26.9218750Z|Feed_Rate|63.4166666666667
2017-02-06T15:15:27.0781250Z|Feed_Rate|63.4333333333333
2017-02-06T15:15:27.2500000Z|Block_Number|5270
2017-02-06T15:15:27.2656250Z|Feed_Rate|63.5
2017-02-06T15:15:27.2812500Z|Program_Runtime_Seconds|622
2017-02-06T15:15:27.8593750Z|Block_Number|5271
2017-02-06T15:15:28.1718750Z|Program_Runtime_Seconds|623
2017-02-06T15:15:28.6250000Z|Block_Number|5272
2017-02-06T15:15:28.6406250Z|Feed_Rate|63.35
2017-02-06T15:15:28.8125000Z|Block_Number|5274
2017-02-06T15:15:28.8281250Z|Feed_Rate|63.4166666666667
2017-02-06T15:15:28.9843750Z|Block_Number|5275
2017-02-06T15:15:29.0000000Z|Feed_Rate|63.4333333333333
2017-02-06T15:15:29.1406250Z|Feed_Rate|63.5
2017-02-06T15:15:29.2968750Z|Program_Runtime_Seconds|624
2017-02-06T15:15:30.2343750Z|Program_Runtime_Seconds|625
2017-02-06T15:15:30.3906250Z|Block_Number|5276
2017-02-06T15:15:30.4062500Z|Feed_Rate|63.4333333333333
2017-02-06T15:15:30.5625000Z|Feed_Rate|63.4166666666667
2017-02-06T15:15:30.7343750Z|Block_Number|5277
2017-02-06T15:15:30.7500000Z|Feed_Rate|63.0166666666667
2017-02-06T15:15:30.8906250Z|Feed_Rate|24.8833333333333
2017-02-06T15:15:31.0625000Z|Block_Number|5278
2017-02-06T15:15:31.0625000Z|Feed_Rate|112.216666666667
2017-02-06T15:15:31.2187500Z|Feed_Rate|373.316666666667
2017-02-06T15:15:31.2500000Z|Program_Runtime_Seconds|626
2017-02-06T15:15:31.3750000Z|Block_Number|5279
2017-02-06T15:15:31.3906250Z|Feed_Rate|275.133333333333
2017-02-06T15:15:31.5468750Z|Feed_Rate|240.783333333333
2017-02-06T15:15:31.7343750Z|Feed_Rate|488.35
2017-02-06T15:15:31.8750000Z|Feed_Rate|458.733333333333
2017-02-06T15:15:32.0312500Z|Block_Number|5280
2017-02-06T15:15:32.0468750Z|Feed_Rate|89.1166666666667
2017-02-06T15:15:32.2031250Z|Feed_Rate|306.45
2017-02-06T15:15:32.2187500Z|Program_Runtime_Seconds|627
2017-02-06T15:15:32.3593750Z|Feed_Rate|84.3666666666667
2017-02-06T15:15:32.5312500Z|Block_Number|5281
2017-02-06T15:15:32.5468750Z|Feed_Rate|9.63333333333333
2017-02-06T15:15:32.7031250Z|Block_Number|5283
2017-02-06T15:15:32.7187500Z|Feed_Rate|17.1166666666667
2017-02-06T15:15:32.8750000Z|Feed_Rate|126.816666666667
2017-02-06T15:15:33.0312500Z|Feed_Rate|127
2017-02-06T15:15:33.2031250Z|Program_Runtime_Seconds|628
2017-02-06T15:15:33.3750000Z|Block_Number|5284
2017-02-06T15:15:33.3906250Z|Feed_Rate|105.433333333333
2017-02-06T15:15:33.5468750Z|Feed_Rate|127
2017-02-06T15:15:33.8437500Z|Feed_Rate|106.366666666667
2017-02-06T15:15:34.0000000Z|Block_Number|5292
2017-02-06T15:15:34.0156250Z|Feed_Rate|39.2166666666667
2017-02-06T15:15:34.1718750Z|Block_Number|5299
2017-02-06T15:15:34.1875000Z|Feed_Rate|42.6166666666667
2017-02-06T15:15:34.2031250Z|Program_Runtime_Seconds|629
2017-02-06T15:15:34.3437500Z|Block_Number|5306
2017-02-06T15:15:34.3593750Z|Feed_Rate|45.4
2017-02-06T15:15:34.5000000Z|Feed_Rate|117.783333333333
2017-02-06T15:15:34.6406250Z|Feed_Rate|127
2017-02-06T15:15:35.1250000Z|Block_Number|5307
2017-02-06T15:15:35.1406250Z|Feed_Rate|101.783333333333
2017-02-06T15:15:35.2968750Z|Block_Number|5317
2017-02-06T15:15:35.3281250Z|Feed_Rate|47.1833333333333
2017-02-06T15:15:35.3437500Z|Program_Runtime_Seconds|630
2017-02-06T15:15:35.4687500Z|Block_Number|5323
2017-02-06T15:15:35.5000000Z|Feed_Rate|41.2
2017-02-06T15:15:35.6562500Z|Block_Number|5329
2017-02-06T15:15:35.6718750Z|Feed_Rate|56.9833333333333
2017-02-06T15:15:35.8125000Z|Feed_Rate|122.1
2017-02-06T15:15:35.9531250Z|Feed_Rate|127
2017-02-06T15:15:36.2812500Z|Program_Runtime_Seconds|631
2017-02-06T15:15:36.8125000Z|Feed_Rate|94.2
2017-02-06T15:15:36.9218750Z|Block_Number|5342
2017-02-06T15:15:36.9375000Z|Feed_Rate|54.65
2017-02-06T15:15:37.0781250Z|Block_Number|5349
2017-02-06T15:15:37.1093750Z|Feed_Rate|52.3333333333333
2017-02-06T15:15:37.2656250Z|Block_Number|5352
2017-02-06T15:15:37.2656250Z|Feed_Rate|89.5833333333333
2017-02-06T15:15:37.2968750Z|Program_Runtime_Seconds|632
2017-02-06T15:15:37.4375000Z|Feed_Rate|126.883333333333
2017-02-06T15:15:37.5781250Z|Feed_Rate|127
2017-02-06T15:15:37.8906250Z|Block_Number|5353
2017-02-06T15:15:37.9218750Z|Feed_Rate|121.316666666667
2017-02-06T15:15:38.0625000Z|Block_Number|5361
2017-02-06T15:15:38.0937500Z|Feed_Rate|48.7666666666667
2017-02-06T15:15:38.2500000Z|Block_Number|5374
2017-02-06T15:15:38.2656250Z|Feed_Rate|42.6666666666667
2017-02-06T15:15:38.2812500Z|Program_Runtime_Seconds|633
2017-02-06T15:15:38.4218750Z|Block_Number|5375
2017-02-06T15:15:38.4375000Z|Feed_Rate|100.15
2017-02-06T15:15:38.5781250Z|Feed_Rate|109.1
2017-02-06T15:15:38.7187500Z|Feed_Rate|127
2017-02-06T15:15:38.8906250Z|Feed_Rate|124.766666666667
2017-02-06T15:15:39.0468750Z|Feed_Rate|8.1
2017-02-06T15:15:39.2187500Z|Block_Number|5378
2017-02-06T15:15:39.2343750Z|Feed_Rate|11.8833333333333
2017-02-06T15:15:39.2500000Z|Program_Runtime_Seconds|634
2017-02-06T15:15:39.3906250Z|Block_Number|5379
2017-02-06T15:15:39.4062500Z|Feed_Rate|19.05
2017-02-06T15:15:39.5937500Z|Block_Number|5380
2017-02-06T15:15:39.6093750Z|Feed_Rate|1.75
2017-02-06T15:15:39.7500000Z|Block_Number|5381
2017-02-06T15:15:39.7656250Z|Feed_Rate|27.7666666666667
2017-02-06T15:15:39.9218750Z|Feed_Rate|114.833333333333
2017-02-06T15:15:40.0625000Z|Feed_Rate|127.016666666667
2017-02-06T15:15:40.2343750Z|Feed_Rate|126.533333333333
2017-02-06T15:15:40.2500000Z|Program_Runtime_Seconds|635
2017-02-06T15:15:40.4062500Z|Block_Number|5387
2017-02-06T15:15:40.4375000Z|Feed_Rate|58.6833333333333
2017-02-06T15:15:40.5937500Z|Block_Number|5393
2017-02-06T15:15:40.6250000Z|Feed_Rate|40.2833333333333
2017-02-06T15:15:40.7656250Z|Block_Number|5404
2017-02-06T15:15:40.7812500Z|Feed_Rate|31.5833333333333
2017-02-06T15:15:40.9375000Z|Feed_Rate|92.95
2017-02-06T15:15:41.0937500Z|Feed_Rate|124.366666666667
2017-02-06T15:15:41.2500000Z|Feed_Rate|127
2017-02-06T15:15:41.2656250Z|Program_Runtime_Seconds|636
2017-02-06T15:15:41.5625000Z|Feed_Rate|97.5666666666667
2017-02-06T15:15:41.7343750Z|Block_Number|5418
2017-02-06T15:15:41.7500000Z|Feed_Rate|53.5166666666667
2017-02-06T15:15:41.9531250Z|Block_Number|5427
2017-02-06T15:15:42.0468750Z|Feed_Rate|51.9166666666667
2017-02-06T15:15:42.0781250Z|Feed_Rate|71.1666666666667
2017-02-06T15:15:42.2187500Z|Feed_Rate|126.983333333333
2017-02-06T15:15:42.2343750Z|Program_Runtime_Seconds|637
2017-02-06T15:15:42.3593750Z|Feed_Rate|127
2017-02-06T15:15:43.1250000Z|Block_Number|5430
2017-02-06T15:15:43.1562500Z|Feed_Rate|90.2166666666667
2017-02-06T15:15:43.3125000Z|Block_Number|5445
2017-02-06T15:15:43.3437500Z|Feed_Rate|50.4833333333333
2017-02-06T15:15:43.3437500Z|Program_Runtime_Seconds|638
2017-02-06T15:15:43.4843750Z|Block_Number|5450
2017-02-06T15:15:43.5000000Z|Feed_Rate|47.7666666666667
2017-02-06T15:15:43.6406250Z|Feed_Rate|84.1166666666667
2017-02-06T15:15:43.7812500Z|Feed_Rate|124.083333333333
2017-02-06T15:15:43.9531250Z|Feed_Rate|127
2017-02-06T15:15:44.2500000Z|Feed_Rate|93.45
2017-02-06T15:15:44.2812500Z|Program_Runtime_Seconds|639
2017-02-06T15:15:44.4375000Z|Block_Number|5464
2017-02-06T15:15:44.4531250Z|Feed_Rate|50.1
2017-02-06T15:15:44.6093750Z|Block_Number|5470
2017-02-06T15:15:44.6250000Z|Feed_Rate|46.75
2017-02-06T15:15:44.7656250Z|Block_Number|5473
2017-02-06T15:15:44.7968750Z|Feed_Rate|113.183333333333
2017-02-06T15:15:44.9375000Z|Feed_Rate|127
2017-02-06T15:15:45.2343750Z|Program_Runtime_Seconds|640
2017-02-06T15:15:45.7031250Z|Feed_Rate|123.883333333333
2017-02-06T15:15:45.8906250Z|Block_Number|5474
2017-02-06T15:15:45.9062500Z|Feed_Rate|89.6666666666667
2017-02-06T15:15:46.0625000Z|Block_Number|5485
2017-02-06T15:15:46.0781250Z|Feed_Rate|38.0333333333333
2017-02-06T15:15:46.4843750Z|Block_Number|5491
2017-02-06T15:15:46.5000000Z|Feed_Rate|7.36666666666667
2017-02-06T15:15:46.6250000Z|Program_Runtime_Seconds|641
2017-02-06T15:15:46.6406250Z|Block_Number|5492
2017-02-06T15:15:46.6718750Z|Feed_Rate|7.46666666666667
2017-02-06T15:15:46.8281250Z|Block_Number|5496
2017-02-06T15:15:46.8437500Z|Feed_Rate|7.93333333333333
2017-02-06T15:15:47.0468750Z|Block_Number|5498
2017-02-06T15:15:47.1562500Z|Feed_Rate|14.5333333333333
2017-02-06T15:15:47.1875000Z|Feed_Rate|119.533333333333
2017-02-06T15:15:47.2031250Z|Program_Runtime_Seconds|642
2017-02-06T15:15:47.3437500Z|Feed_Rate|127
2017-02-06T15:15:47.6718750Z|Block_Number|5499
2017-02-06T15:15:47.7031250Z|Feed_Rate|105.133333333333
2017-02-06T15:15:47.8437500Z|Block_Number|5504
2017-02-06T15:15:47.8750000Z|Feed_Rate|85.75
2017-02-06T15:15:48.0156250Z|Block_Number|5519
2017-02-06T15:15:48.0312500Z|Feed_Rate|51.0666666666667
2017-02-06T15:15:48.1875000Z|Block_Number|5522
2017-02-06T15:15:48.1875000Z|Feed_Rate|46.6
2017-02-06T15:15:48.2187500Z|Program_Runtime_Seconds|643
2017-02-06T15:15:48.3437500Z|Feed_Rate|127.016666666667
2017-02-06T15:15:48.5000000Z|Feed_Rate|127
2017-02-06T15:15:49.2656250Z|Feed_Rate|126.65
2017-02-06T15:15:49.2812500Z|Program_Runtime_Seconds|644
2017-02-06T15:15:49.4218750Z|Block_Number|5532
2017-02-06T15:15:49.4375000Z|Feed_Rate|72.8333333333333
2017-02-06T15:15:49.6093750Z|Block_Number|5540
2017-02-06T15:15:49.6250000Z|Feed_Rate|54.3833333333333
2017-02-06T15:15:49.7656250Z|Block_Number|5545
2017-02-06T15:15:49.7812500Z|Feed_Rate|82.6333333333333
2017-02-06T15:15:49.9531250Z|Feed_Rate|126.55
2017-02-06T15:15:50.0937500Z|Feed_Rate|127
2017-02-06T15:15:50.2500000Z|Program_Runtime_Seconds|645
2017-02-06T15:15:50.5625000Z|Block_Number|5551
2017-02-06T15:15:50.5781250Z|Feed_Rate|53.9166666666667
2017-02-06T15:15:50.7500000Z|Block_Number|5565
2017-02-06T15:15:50.7656250Z|Feed_Rate|47.7166666666667
2017-02-06T15:15:50.9218750Z|Block_Number|5568
2017-02-06T15:15:50.9375000Z|Feed_Rate|73.4833333333333
2017-02-06T15:15:51.0781250Z|Feed_Rate|113.583333333333
2017-02-06T15:15:51.2343750Z|Feed_Rate|127
2017-02-06T15:15:51.2656250Z|Program_Runtime_Seconds|646
2017-02-06T15:15:51.9843750Z|Feed_Rate|126.6
2017-02-06T15:15:52.1718750Z|Block_Number|5574
2017-02-06T15:15:52.2031250Z|Feed_Rate|38.25
2017-02-06T15:15:52.3437500Z|Block_Number|5586
2017-02-06T15:15:52.3593750Z|Feed_Rate|43.3833333333333
2017-02-06T15:15:52.3906250Z|Program_Runtime_Seconds|647
2017-02-06T15:15:52.5156250Z|Block_Number|5590
2017-02-06T15:15:52.5312500Z|Feed_Rate|39.1666666666667
2017-02-06T15:15:52.6718750Z|Feed_Rate|122.133333333333
2017-02-06T15:15:52.8281250Z|Feed_Rate|127
2017-02-06T15:15:53.1406250Z|Feed_Rate|24.55
2017-02-06T15:15:53.2968750Z|Feed_Rate|0
2017-02-06T15:15:53.3125000Z|Program_Runtime_Seconds|648
2017-02-06T15:15:53.4687500Z|Block_Number|5593
2017-02-06T15:15:53.4843750Z|Feed_Rate|36.75
2017-02-06T15:15:53.6562500Z|Block_Number|5594
2017-02-06T15:15:53.6562500Z|Feed_Rate|13.0166666666667
2017-02-06T15:15:53.8437500Z|Block_Number|5596
2017-02-06T15:15:53.8593750Z|Feed_Rate|3.21666666666667
2017-02-06T15:15:54.0000000Z|Feed_Rate|19.35
2017-02-06T15:15:54.1718750Z|Feed_Rate|73.4
2017-02-06T15:15:54.3593750Z|Block_Number|5606
2017-02-06T15:15:54.3750000Z|Feed_Rate|34.0166666666667
2017-02-06T15:15:54.3906250Z|Program_Runtime_Seconds|649
2017-02-06T15:15:54.5156250Z|Block_Number|5618
2017-02-06T15:15:54.5468750Z|Feed_Rate|43.05
2017-02-06T15:15:54.7031250Z|Block_Number|5619
2017-02-06T15:15:54.7343750Z|Feed_Rate|46.2833333333333
2017-02-06T15:15:54.8906250Z|Feed_Rate|127
2017-02-06T15:15:55.0468750Z|Block_Number|5620
2017-02-06T15:15:55.0625000Z|Feed_Rate|116.25
2017-02-06T15:15:55.2031250Z|Feed_Rate|121.333333333333
2017-02-06T15:15:55.2187500Z|Program_Runtime_Seconds|650
2017-02-06T15:15:55.3437500Z|Feed_Rate|127
2017-02-06T15:15:55.8281250Z|Block_Number|5621
2017-02-06T15:15:55.8593750Z|Feed_Rate|109.266666666667
2017-02-06T15:15:56.0000000Z|Block_Number|5629
2017-02-06T15:15:56.0156250Z|Feed_Rate|72.1666666666667
2017-02-06T15:15:56.1875000Z|Block_Number|5643
2017-02-06T15:15:56.2031250Z|Feed_Rate|44.1833333333333
2017-02-06T15:15:56.3437500Z|Feed_Rate|88.2666666666667
2017-02-06T15:15:56.3750000Z|Program_Runtime_Seconds|651
2017-02-06T15:15:56.5000000Z|Feed_Rate|122.183333333333
2017-02-06T15:15:56.6562500Z|Feed_Rate|127
2017-02-06T15:15:56.9531250Z|Feed_Rate|125.266666666667
2017-02-06T15:15:57.1406250Z|Block_Number|5653
2017-02-06T15:15:57.1406250Z|Feed_Rate|57.65
2017-02-06T15:15:57.3437500Z|Block_Number|5660
2017-02-06T15:15:57.3593750Z|Feed_Rate|47.2666666666667
2017-02-06T15:15:57.4687500Z|Program_Runtime_Seconds|652
2017-02-06T15:15:57.5000000Z|Block_Number|5666
2017-02-06T15:15:57.5156250Z|Feed_Rate|61.5166666666667
2017-02-06T15:15:57.6406250Z|Feed_Rate|122.983333333333
2017-02-06T15:15:57.7968750Z|Feed_Rate|127
2017-02-06T15:15:58.2500000Z|Program_Runtime_Seconds|653
2017-02-06T15:15:58.5468750Z|Feed_Rate|122.95
2017-02-06T15:15:58.7343750Z|Block_Number|5674
2017-02-06T15:15:58.7343750Z|Feed_Rate|45.95
2017-02-06T15:15:58.9218750Z|Block_Number|5681
2017-02-06T15:15:58.9218750Z|Feed_Rate|41.2666666666667
2017-02-06T15:15:59.0625000Z|Block_Number|5688
2017-02-06T15:15:59.0937500Z|Feed_Rate|35.6333333333333
2017-02-06T15:15:59.2343750Z|Feed_Rate|108.95
2017-02-06T15:15:59.2500000Z|Program_Runtime_Seconds|654
2017-02-06T15:15:59.3906250Z|Feed_Rate|126.933333333333
2017-02-06T15:15:59.5312500Z|Feed_Rate|127
2017-02-06T15:15:59.8593750Z|Feed_Rate|65.15
2017-02-06T15:16:00.0156250Z|Block_Number|5693
2017-02-06T15:16:00.0312500Z|Feed_Rate|35.4333333333333
2017-02-06T15:16:00.2031250Z|Block_Number|5704
2017-02-06T15:16:00.2187500Z|Feed_Rate|41.4
2017-02-06T15:16:00.2343750Z|Program_Runtime_Seconds|655
2017-02-06T15:16:00.3593750Z|Block_Number|5711
2017-02-06T15:16:00.3750000Z|Feed_Rate|43.6166666666667
2017-02-06T15:16:00.5468750Z|Feed_Rate|111.266666666667
2017-02-06T15:16:00.6875000Z|Feed_Rate|116.083333333333
2017-02-06T15:16:00.8593750Z|Block_Number|5712
2017-02-06T15:16:00.8750000Z|Feed_Rate|14.8
2017-02-06T15:16:01.0312500Z|Block_Number|5713
2017-02-06T15:16:01.0468750Z|Feed_Rate|25.1666666666667
2017-02-06T15:16:01.2031250Z|Block_Number|5715
2017-02-06T15:16:01.2187500Z|Feed_Rate|31.4333333333333
2017-02-06T15:16:01.2500000Z|Program_Runtime_Seconds|656
2017-02-06T15:16:01.3906250Z|Block_Number|5716
2017-02-06T15:16:01.4062500Z|Feed_Rate|10.5
2017-02-06T15:16:01.5468750Z|Block_Number|5717
2017-02-06T15:16:01.5625000Z|Feed_Rate|39.2666666666667
2017-02-06T15:16:01.7187500Z|Feed_Rate|97.1166666666667
2017-02-06T15:16:01.8906250Z|Feed_Rate|127
2017-02-06T15:16:02.2031250Z|Block_Number|5718
2017-02-06T15:16:02.2187500Z|Feed_Rate|122.833333333333
2017-02-06T15:16:02.2343750Z|Program_Runtime_Seconds|657
2017-02-06T15:16:02.3750000Z|Feed_Rate|116.75
2017-02-06T15:16:02.6875000Z|Block_Number|5732
2017-02-06T15:16:02.7031250Z|Feed_Rate|49.6166666666667
2017-02-06T15:16:02.7187500Z|Block_Number|5739
2017-02-06T15:16:02.8593750Z|Block_Number|5741
2017-02-06T15:16:02.8906250Z|Feed_Rate|99.7666666666667
2017-02-06T15:16:03.0312500Z|Feed_Rate|127.016666666667
2017-02-06T15:16:03.1875000Z|Feed_Rate|127
2017-02-06T15:16:03.2031250Z|Program_Runtime_Seconds|658
2017-02-06T15:16:03.5000000Z|Feed_Rate|124.516666666667
2017-02-06T15:16:03.6562500Z|Block_Number|5750
2017-02-06T15:16:03.6875000Z|Feed_Rate|87.65
2017-02-06T15:16:03.8437500Z|Block_Number|5763
2017-02-06T15:16:03.8593750Z|Feed_Rate|47.7833333333333
2017-02-06T15:16:04.0156250Z|Block_Number|5764
2017-02-06T15:16:04.0312500Z|Feed_Rate|49.65
2017-02-06T15:16:04.1718750Z|Feed_Rate|127
2017-02-06T15:16:04.3125000Z|Program_Runtime_Seconds|659
2017-02-06T15:16:05.0937500Z|Feed_Rate|117.383333333333
2017-02-06T15:16:05.2656250Z|Block_Number|5772
2017-02-06T15:16:05.2812500Z|Feed_Rate|39.5166666666667
2017-02-06T15:16:05.2968750Z|Program_Runtime_Seconds|600
2017-02-06T15:16:05.4218750Z|Program_Runtime_Seconds|660
2017-02-06T15:16:05.4375000Z|Block_Number|5784
2017-02-06T15:16:05.4687500Z|Feed_Rate|42.2833333333333
2017-02-06T15:16:05.6093750Z|Block_Number|5786
2017-02-06T15:16:05.6250000Z|Feed_Rate|39.4666666666667
2017-02-06T15:16:05.7656250Z|Feed_Rate|124.616666666667
2017-02-06T15:16:05.9218750Z|Feed_Rate|127
2017-02-06T15:16:06.2343750Z|Program_Runtime_Seconds|661
2017-02-06T15:16:06.3750000Z|Feed_Rate|98.9333333333333
2017-02-06T15:16:06.5625000Z|Block_Number|5802
2017-02-06T15:16:06.5781250Z|Feed_Rate|55.5833333333333
2017-02-06T15:16:06.7343750Z|Block_Number|5809
2017-02-06T15:16:06.7500000Z|Feed_Rate|49.1166666666667
2017-02-06T15:16:06.8906250Z|Feed_Rate|123.066666666667
2017-02-06T15:16:07.0468750Z|Feed_Rate|127
2017-02-06T15:16:07.3593750Z|Program_Runtime_Seconds|662
2017-02-06T15:16:07.6562500Z|Feed_Rate|99.7166666666667
2017-02-06T15:16:07.8281250Z|Feed_Rate|23.8666666666667
2017-02-06T15:16:07.9843750Z|Block_Number|5811
2017-02-06T15:16:08.0000000Z|Feed_Rate|49.0833333333333
2017-02-06T15:16:08.1875000Z|Block_Number|5813
2017-02-06T15:16:08.2031250Z|Feed_Rate|36.8166666666667
2017-02-06T15:16:08.2187500Z|Program_Runtime_Seconds|663
2017-02-06T15:16:08.3593750Z|Block_Number|5814
2017-02-06T15:16:08.3750000Z|Feed_Rate|5.31666666666667
2017-02-06T15:16:08.5156250Z|Block_Number|5815
2017-02-06T15:16:08.5312500Z|Feed_Rate|10.7666666666667
2017-02-06T15:16:08.6718750Z|Feed_Rate|56.3833333333333
2017-02-06T15:16:08.8437500Z|Block_Number|5824
2017-02-06T15:16:08.8593750Z|Feed_Rate|82.6
2017-02-06T15:16:09.0468750Z|Block_Number|5832
2017-02-06T15:16:09.0625000Z|Feed_Rate|51.0333333333333
2017-02-06T15:16:09.2343750Z|Block_Number|5838
2017-02-06T15:16:09.2500000Z|Feed_Rate|53.7
2017-02-06T15:16:09.2656250Z|Program_Runtime_Seconds|664
2017-02-06T15:16:09.4062500Z|Feed_Rate|126.366666666667
2017-02-06T15:16:09.5781250Z|Block_Number|5839
2017-02-06T15:16:09.5937500Z|Feed_Rate|126.766666666667
2017-02-06T15:16:09.7343750Z|Feed_Rate|127
2017-02-06T15:16:09.8906250Z|Feed_Rate|119
2017-02-06T15:16:10.0468750Z|Block_Number|5849
2017-02-06T15:16:10.0781250Z|Feed_Rate|52.6666666666667
2017-02-06T15:16:10.2343750Z|Block_Number|5856
2017-02-06T15:16:10.2500000Z|Feed_Rate|47.8166666666667
2017-02-06T15:16:10.2656250Z|Program_Runtime_Seconds|665
2017-02-06T15:16:10.3906250Z|Block_Number|5862
2017-02-06T15:16:10.4062500Z|Feed_Rate|50.4
2017-02-06T15:16:10.5781250Z|Feed_Rate|119.233333333333
2017-02-06T15:16:10.7031250Z|Feed_Rate|127
2017-02-06T15:16:11.3437500Z|Program_Runtime_Seconds|666
2017-02-06T15:16:11.4843750Z|Feed_Rate|118.55
2017-02-06T15:16:11.6406250Z|Block_Number|5870
2017-02-06T15:16:11.6562500Z|Feed_Rate|39.9166666666667
2017-02-06T15:16:11.8281250Z|Block_Number|5876
2017-02-06T15:16:11.8593750Z|Feed_Rate|42.5166666666667
2017-02-06T15:16:12.0000000Z|Block_Number|5884
2017-02-06T15:16:12.0156250Z|Feed_Rate|42.7666666666667
2017-02-06T15:16:12.1562500Z|Feed_Rate|97.2333333333333
2017-02-06T15:16:12.2968750Z|Feed_Rate|107.15
2017-02-06T15:16:12.3125000Z|Program_Runtime_Seconds|667
2017-02-06T15:16:12.4687500Z|Feed_Rate|127
2017-02-06T15:16:12.9375000Z|Block_Number|5885
2017-02-06T15:16:12.9687500Z|Feed_Rate|55.6
2017-02-06T15:16:12.9843750Z|Block_Number|5901
2017-02-06T15:16:13.1250000Z|Block_Number|5907
2017-02-06T15:16:13.1562500Z|Feed_Rate|48.7833333333333
2017-02-06T15:16:13.1718750Z|Program_Runtime_Seconds|668
2017-02-06T15:16:13.2968750Z|Feed_Rate|117.016666666667
2017-02-06T15:16:13.4531250Z|Feed_Rate|127
2017-02-06T15:16:14.3437500Z|Feed_Rate|126.083333333333
2017-02-06T15:16:14.3593750Z|Program_Runtime_Seconds|669
2017-02-06T15:16:14.5156250Z|Block_Number|5920
2017-02-06T15:16:14.5312500Z|Feed_Rate|56.0333333333333
2017-02-06T15:16:14.6718750Z|Block_Number|5930
2017-02-06T15:16:14.7031250Z|Feed_Rate|46.8833333333333
2017-02-06T15:16:14.8437500Z|Feed_Rate|106.933333333333
2017-02-06T15:16:15.0000000Z|Feed_Rate|101.2
2017-02-06T15:16:15.1718750Z|Block_Number|5931
2017-02-06T15:16:15.1875000Z|Feed_Rate|7.06666666666667
2017-02-06T15:16:15.2031250Z|Program_Runtime_Seconds|670
2017-02-06T15:16:15.3437500Z|Block_Number|5933
2017-02-06T15:16:15.3593750Z|Feed_Rate|14.15
2017-02-06T15:16:15.5156250Z|Block_Number|5934
2017-02-06T15:16:15.5468750Z|Feed_Rate|22.3333333333333
2017-02-06T15:16:15.7187500Z|Block_Number|5935
2017-02-06T15:16:15.7343750Z|Feed_Rate|9.26666666666667
